Photometry,Sector,Time,Value
TESS_18_19,Sector2,1483.6186389999784,-8.811096837420424e-16
TESS_18_19,Sector2,1483.9486389999784,-2.2329425514818128e-15
TESS_18_19,Sector2,1484.2786389999783,6.276109961662139e-16
TESS_18_19,Sector2,1484.6086389999782,-1.501652715752866e-15
TESS_18_19,Sector2,1484.9386389999781,-9.864768991392245e-16
TESS_18_19,Sector2,1485.268638999978,-2.205931266641254e-15
TESS_18_19,Sector2,1485.598638999978,-8.758978746009104e-16
TESS_18_19,Sector2,1488.2386389999774,-4.210447438961551e-15
TESS_18_19,Sector2,1488.5686389999773,9.654116312127846e-16
TESS_18_19,Sector2,1488.8986389999773,-3.396237983671892e-16
TESS_18_19,Sector2,1489.2286389999772,1.0953576675800828e-16
TESS_18_19,Sector2,1489.5586389999771,-1.4645687947608212e-15
TESS_18_19,Sector2,1489.888638999977,-1.3678390948947363e-15
TESS_18_19,Sector3,1491.8051304326661,5.921036120859712e-17
TESS_18_19,Sector3,1492.135130432666,-5.641146895702595e-17
TESS_18_19,Sector3,1492.465130432666,-6.629566049118791e-18
TESS_18_19,Sector3,1492.795130432666,5.371222408146393e-17
TESS_18_19,Sector3,1493.1251304326659,1.9237745923399054e-16
TESS_18_19,Sector3,1493.4551304326658,-1.0675857091465174e-16
TESS_18_19,Sector3,1493.7851304326657,6.733658710528002e-17
TESS_18_19,Sector3,1494.1151304326656,-1.6150168462605442e-16
TESS_18_19,Sector3,1494.4451304326656,1.2166096688027138e-16
TESS_18_19,Sector3,1494.7751304326655,2.8651948232060777e-17
TESS_18_19,Sector3,1495.1051304326654,-1.7661985769806145e-16
TESS_18_19,Sector3,1495.4351304326653,1.18038376015558e-16
TESS_18_19,Sector3,1495.7651304326653,-1.101721815976815e-16
TESS_18_19,Sector3,1496.0951304326652,-7.737498276246558e-18
TESS_18_19,Sector3,1496.4251304326651,2.641561220061617e-18
TESS_18_19,Sector3,1496.755130432665,-8.01364153961068e-17
TESS_18_19,Sector3,1497.085130432665,4.2252434180065403e-17
TESS_18_19,Sector3,1497.415130432665,1.7309457805116265e-17
TESS_18_19,Sector3,1497.7451304326648,3.9540686671126464e-17
TESS_18_19,Sector3,1498.0751304326648,2.912673861676885e-17
TESS_18_19,Sector3,1498.4051304326647,1.3420815319760102e-16
TESS_18_19,Sector3,1498.7351304326646,4.44542144703278e-17
TESS_18_19,Sector3,1499.0651304326645,-9.772631549612581e-17
TESS_18_19,Sector3,1499.3951304326645,-4.384357845355868e-17
TESS_18_19,Sector3,1499.7251304326644,6.432816541682477e-17
TESS_18_19,Sector3,1500.0551304326643,-7.083075351831841e-18
TESS_18_19,Sector3,1500.3851304326643,-7.824059705013004e-17
TESS_18_19,Sector3,1500.7151304326642,-1.801153375107231e-17
TESS_18_19,Sector3,1501.045130432664,-1.1131164213370053e-16
TESS_18_19,Sector3,1501.375130432664,-2.959714268870455e-17
TESS_18_19,Sector3,1501.705130432664,1.484844432022585e-16
TESS_18_19,Sector3,1502.035130432664,-7.254125400840432e-17
TESS_18_19,Sector3,1502.3651304326638,3.595834185474794e-17
TESS_18_19,Sector3,1502.6951304326637,-3.0106138310765116e-17
TESS_18_19,Sector3,1503.0251304326637,9.664902007899807e-17
TESS_18_19,Sector3,1504.6751304326633,-7.48620293293083e-17
TESS_18_19,Sector3,1505.0051304326632,1.3881485446157196e-16
TESS_18_19,Sector3,1505.3351304326632,-4.8012005535095253e-17
TESS_18_19,Sector3,1505.665130432663,-5.614349527918062e-17
TESS_18_19,Sector3,1505.995130432663,8.013375127686303e-17
TESS_18_19,Sector3,1506.325130432663,-7.108984881743622e-17
TESS_18_19,Sector3,1506.6551304326629,-2.078025572101107e-18
TESS_18_19,Sector3,1506.9851304326628,-1.2118083266025182e-16
TESS_18_19,Sector3,1507.3151304326627,-1.959899143552332e-17
TESS_18_19,Sector3,1507.6451304326627,4.670310118113582e-17
TESS_18_19,Sector3,1507.9751304326626,-4.049545234932917e-17
TESS_18_19,Sector3,1508.3051304326625,-4.166138699027637e-17
TESS_18_19,Sector3,1508.6351304326624,1.199691947367481e-16
TESS_18_19,Sector3,1508.9651304326624,1.0719461418355368e-16
TESS_18_19,Sector3,1509.2951304326623,1.5830027921061384e-17
TESS_18_19,Sector3,1509.6251304326622,2.61011423215431e-18
TESS_18_19,Sector3,1509.9551304326621,2.2687252117340416e-17
TESS_18_19,Sector3,1510.285130432662,-7.219668954696998e-17
TESS_18_19,Sector3,1510.615130432662,-1.3545053335945973e-16
TESS_18_19,Sector3,1510.945130432662,-5.132409060088648e-17
TESS_18_19,Sector3,1511.2751304326619,9.180573360843464e-17
TESS_18_19,Sector3,1511.6051304326618,-6.756456588187638e-18
TESS_18_19,Sector3,1511.9351304326617,6.7772316156884074e-18
TESS_18_19,Sector3,1512.2651304326616,8.07038791885664e-17
TESS_18_19,Sector3,1512.5951304326616,1.4770424723030635e-17
TESS_18_19,Sector3,1512.9251304326615,-1.4532099405796624e-17
TESS_18_19,Sector3,1513.2551304326614,-1.083770149942618e-16
TESS_18_19,Sector3,1513.5851304326613,-1.33609648713421e-16
TESS_18_19,Sector3,1513.9151304326613,1.4148597053314725e-16
TESS_18_19,Sector3,1514.2451304326612,-7.047995154059131e-17
TESS_18_19,Sector3,1514.5751304326611,7.540863492399632e-17
TESS_18_19,Sector3,1514.905130432661,2.1910508608793503e-18
TESS_18_19,Sector3,1515.235130432661,-1.801855428107643e-16
TESS_18_19,Sector3,1515.565130432661,3.9630425285578285e-17
TESS_18_19,Sector3,1515.8951304326608,5.7001911348532e-17
TESS_18_19,Sector3,1516.2251304326608,4.957192561170012e-16
TESS_18_2,All,1468.4386389999818,489.3419912832535
TESS_18_2,All,1468.7686389999817,-1081.5966385092916
TESS_18_2,All,1469.0986389999816,19.33686435623568
TESS_18_2,All,1469.4286389999816,118.4936974669431
TESS_18_2,All,1469.7586389999815,-246.09493659017804
TESS_18_2,All,1470.0886389999814,823.2752099670196
TESS_18_2,All,1470.4186389999813,471.609243680363
TESS_18_2,All,1470.7486389999813,-73.70253155751051
TESS_18_2,All,1471.0786389999812,436.8487393545034
TESS_18_2,All,1471.4086389999811,480.6834061950258
TESS_18_2,All,1471.738638999981,8.60560350455665
TESS_18_2,All,1472.068638999981,622.2744679065461
TESS_18_2,All,1472.398638999981,-230.27215179105443
TESS_18_2,All,1472.7286389999808,-218.15966379271524
TESS_18_2,All,1473.0586389999808,55.409663686344885
TESS_18_2,All,1473.3886389999807,72.4071730883627
TESS_18_2,All,1473.7186389999806,112.890756357876
TESS_18_2,All,1474.0486389999805,706.985231902914
TESS_18_2,All,1474.3786389999805,99.65126060569236
TESS_18_2,All,1474.7086389999804,-395.69868992518747
TESS_18_2,All,1475.0386389999803,-167.8368644723353
TESS_18_2,All,1475.3686389999802,-125.33823521767485
TESS_18_2,All,1475.6986389999802,-734.6286919753574
TESS_18_2,All,1476.02863899998,-197.47899164793182
TESS_18_2,All,1476.35863899998,-505.45798310916086
TESS_18_2,All,1476.68863899998,-1473.6962025280461
TESS_18_2,All,1477.0186389999799,-826.3360656180007
TESS_18_2,All,1478.0086389999797,3264.1538455554596
TESS_18_2,All,1478.3386389999796,414.81702141163356
TESS_18_2,All,1478.6686389999795,-110.25744683568148
TESS_18_2,All,1478.9986389999794,-55.51054858836397
TESS_18_2,All,1479.3286389999794,-691.0903360248591
TESS_18_2,All,1479.6586389999793,-490.02100842722746
TESS_18_2,All,1479.9886389999792,-350.6392405631005
TESS_18_2,All,1480.3186389999792,-273.63025205380075
TESS_18_2,All,1480.648638999979,51.751054837097286
TESS_18_2,All,1480.978638999979,471.359243670185
TESS_18_2,All,1481.308638999979,227.53896109894063
TESS_18_2,All,1481.6386389999789,-111.8122363009211
TESS_18_2,All,1481.9686389999788,60.76260499889031
TESS_18_2,All,1482.2986389999787,323.3818566001449
TESS_18_2,All,1482.6286389999786,550.8802520491637
TESS_18_2,All,1482.9586389999786,921.1932772616582
TESS_18_2,All,1483.2886389999785,1056.82278489795
TESS_18_2,All,1483.6186389999784,1569.686974686817
TESS_18_2,All,1483.9486389999784,1530.7046413222201
TESS_18_2,All,1484.2786389999783,960.8246754420018
TESS_18_2,All,1484.6086389999782,1070.361344419995
TESS_18_2,All,1484.9386389999781,1589.4535864613172
TESS_18_2,All,1485.268638999978,1654.119747974671
TESS_18_2,All,1485.598638999978,1599.3860758601763
TESS_18_2,All,1485.928638999978,-2299.556722663762
TESS_18_2,All,1486.2586389999778,-7938.495798117012
TESS_18_2,All,1486.5886389999778,-5428.926160319005
TESS_18_2,All,1486.9186389999777,-1898.7499999738643
TESS_18_2,All,1487.2486389999776,-284.0084387775479
TESS_18_2,All,1487.5786389999776,574.9999999452939
TESS_18_2,All,1487.9086389999775,1062.4243697828003
TESS_18_2,All,1488.2386389999774,933.7594936855986
TESS_18_2,All,1488.5686389999773,251.85294108444967
TESS_18_2,All,1488.8986389999773,447.30379754141416
TESS_18_2,All,1489.2286389999772,1001.2163865335771
TESS_18_2,All,1489.5586389999771,1174.2941175378046
TESS_18_2,All,1489.888638999977,1394.8857758987158
TESS_19,All,1491.7981860507189,-163.50630254881503
TESS_19,All,1492.1281860507188,-70.00840340743326
TESS_19,All,1492.4581860507187,-232.48945136402463
TESS_19,All,1492.7881860507187,-447.05672274336627
TESS_19,All,1493.1181860507186,-472.28781514947434
TESS_19,All,1493.4481860507185,-286.7383965445635
TESS_19,All,1493.7781860507184,332.3508403006855
TESS_19,All,1494.1081860507184,212.67510546194507
TESS_19,All,1494.4381860507183,84.51050421983754
TESS_19,All,1494.7681860507182,-68.05652170391835
TESS_19,All,1495.0981860507181,40.921940950275975
TESS_19,All,1495.428186050718,227.34243699624946
TESS_19,All,1495.758186050718,549.924050568654
TESS_19,All,1496.088186050718,26.45378156599565
TESS_19,All,1496.4181860507178,199.0672269417912
TESS_19,All,1496.7481860507178,382.05296597074147
TESS_19,All,1497.0781860507177,-253.42857141613945
TESS_19,All,1497.4081860507176,-290.66244718572324
TESS_19,All,1497.7381860507176,-284.74789922945826
TESS_19,All,1498.0681860507175,-311.33333339943306
TESS_19,All,1498.3981860507174,-734.1561180568588
TESS_19,All,1498.7281860507173,-91.59453786472876
TESS_19,All,1499.0581860507173,110.13080168990537
TESS_19,All,1499.3881860507172,150.03151263375648
TESS_19,All,1499.7181860507171,190.02100837188812
TESS_19,All,1500.048186050717,565.5843881781209
TESS_19,All,1500.378186050717,410.91596639517525
TESS_19,All,1500.708186050717,19.128691980124053
TESS_19,All,1501.0381860507168,282.220779147233
TESS_19,All,1501.3681860507168,-26.447479010250483
TESS_19,All,1501.6981860507167,-254.4556962287305
TESS_19,All,1502.0281860507166,-73.8718486893296
TESS_19,All,1502.3581860507165,66.57172996551978
TESS_19,All,1502.6881860507165,29.098739447040842
TESS_19,All,1503.0181860507164,-344.1007461746974
TESS_19,All,1504.668186050716,-261.3586957338165
TESS_19,All,1504.998186050716,29.449367089562497
TESS_19,All,1505.3281860507159,141.78151264016228
TESS_19,All,1505.6581860507158,-24.14135020218381
TESS_19,All,1505.9881860507157,-115.63655465947339
TESS_19,All,1506.3181860507157,97.78571430327636
TESS_19,All,1506.6481860507156,-115.5063291071808
TESS_19,All,1506.9781860507155,382.90546215177676
TESS_19,All,1507.3081860507154,635.6814345984567
TESS_19,All,1507.6381860507154,734.1848739352813
TESS_19,All,1507.9681860507153,31.902597362175584
TESS_19,All,1508.2981860507152,-437.15611812737984
TESS_19,All,1508.6281860507152,-917.6575630666462
TESS_19,All,1508.958186050715,-678.7932488762494
TESS_19,All,1509.288186050715,-614.5378150948433
TESS_19,All,1509.618186050715,-45.27100844685176
TESS_19,All,1509.9481860507149,-74.97679324398595
TESS_19,All,1510.2781860507148,765.7478991864531
TESS_19,All,1510.6081860507147,933.6701679943528
TESS_19,All,1510.9381860507146,188.21304357223133
TESS_19,All,1511.2681860507146,-251.34453773391314
TESS_19,All,1511.5981860507145,183.58227843492594
TESS_19,All,1511.9281860507144,-542.4243697459348
TESS_19,All,1512.2581860507144,-928.4600839348307
TESS_19,All,1512.5881860507143,4.742615963925729
TESS_19,All,1512.9181860507142,84.11764705634653
TESS_19,All,1513.2481860507141,644.3185654076735
TESS_19,All,1513.578186050714,833.3649788607257
TESS_19,All,1513.908186050714,573.957983245811
TESS_19,All,1514.238186050714,-187.50217387491594
TESS_19,All,1514.5681860507138,-176.89495803683823
TESS_19,All,1514.8981860507138,-256.95780580230684
TESS_19,All,1515.2281860507137,290.14075628785855
TESS_19,All,1515.5581860507136,299.9156117355215
TESS_19,All,1515.8881860507136,-1016.2130800889695
TESS_19,All,1516.2181860507135,234.4399999414012
TESS_20_0,All,2174.395104884383,539.1688034552484
TESS_20_0,All,2174.7251048843827,-301.56512599899
TESS_20_0,All,2175.0551048843827,-186.42827018645477
TESS_20_0,All,2175.3851048843826,-575.4600839669104
TESS_20_0,All,2175.7151048843825,-592.5337552539926
TESS_20_0,All,2176.0451048843825,-183.1995798998528
TESS_20_0,All,2176.3751048843824,-71.04831923039224
TESS_20_0,All,2176.7051048843823,184.51898735663008
TESS_20_0,All,2177.0351048843822,473.0525209144298
TESS_20_0,All,2177.365104884382,-1577.6398304290753
TESS_20_0,All,2177.695104884382,-590.9852941444011
TESS_20_0,All,2178.025104884382,214.05042004492134
TESS_20_0,All,2178.355104884382,-87.49367076514942
TESS_20_0,All,2178.685104884382,430.35714288496905
TESS_20_0,All,2179.015104884382,653.7552741601835
TESS_20_0,All,2179.3451048843817,331.9978356014542
TESS_20_0,All,2179.6751048843817,128.53151258036198
TESS_20_0,All,2180.0051048843816,-139.59704653995763
TESS_20_0,All,2180.3351048843815,-376.88025196881165
TESS_20_0,All,2180.6651048843814,451.424050552464
TESS_20_0,All,2180.9951048843814,50.46848735657028
TESS_20_0,All,2181.3251048843813,18.008403509812226
TESS_20_0,All,2181.655104884381,457.4451475939458
TESS_20_0,All,2181.985104884381,144.7605041471709
TESS_20_0,All,2182.315104884381,-164.7658226647717
TESS_20_0,All,2182.645104884381,268.04201670715725
TESS_20_0,All,2182.975104884381,-70.69117649448566
TESS_20_0,All,2183.305104884381,27.310126723045727
TESS_20_0,All,2183.635104884381,-231.95378158535385
TESS_20_0,All,2183.9651048843807,-717.0295358979171
TESS_20_0,All,2184.2951048843806,-419.08403350484457
TESS_20_0,All,2184.6251048843806,365.9852939968021
TESS_20_0,All,2184.9551048843805,421.3438818396466
TESS_20_0,All,2185.2851048843804,379.3571429885533
TESS_20_0,All,2185.6151048843803,796.5886362192814
TESS_20_0,All,2187.26510488438,1142.6801075800322
TESS_20_0,All,2187.59510488438,813.8025208869049
TESS_20_0,All,2187.92510488438,391.62025323327833
TESS_20_0,All,2188.2551048843798,450.151898777242
TESS_20_0,All,2188.5851048843797,-659.7373950593995
TESS_20_0,All,2188.9151048843796,-495.23417713216855
TESS_20_0,All,2189.2451048843795,-682.9345991526404
TESS_20_0,All,2189.5751048843795,-68.96638665661732
TESS_20_0,All,2189.9051048843794,-772.594936626983
TESS_20_0,All,2190.2351048843793,-246.98529406009288
TESS_20_0,All,2190.5651048843793,95.62236276398637
TESS_20_0,All,2190.895104884379,339.3907563861679
TESS_20_0,All,2191.225104884379,130.0903361287954
TESS_20_0,All,2191.555104884379,228.20464123159505
TESS_20_0,All,2191.885104884379,-341.30882343515646
TESS_20_0,All,2192.215104884379,477.8354430228928
TESS_20_0,All,2192.545104884379,567.7710083586383
TESS_20_0,All,2192.8751048843787,214.0861345507134
TESS_20_0,All,2193.2051048843787,439.2848100854076
TESS_20_0,All,2193.5351048843786,515.7510821768466
TESS_20_0,All,2193.8651048843785,-820.3291138638369
TESS_20_0,All,2194.1951048843785,-370.12815132336067
TESS_20_0,All,2194.5251048843784,121.36134454418178
TESS_20_0,All,2194.8551048843783,5.308016941827655
TESS_20_0,All,2195.1851048843782,-127.72784808770467
TESS_20_0,All,2195.515104884378,-99.09071732867697
TESS_20_0,All,2195.845104884378,58.6554622189807
TESS_20_0,All,2196.175104884378,350.63655459082554
TESS_20_0,All,2196.505104884378,397.37341768642347
TESS_20_0,All,2196.835104884378,-29.17016801901725
TESS_20_0,All,2197.165104884378,365.20464133374975
TESS_20_0,All,2197.4951048843777,54.67016806656557
TESS_20_0,All,2197.8251048843777,-158.7142856896683
TESS_20_0,All,2198.1551048843776,-308.45358652598713
TESS_20_0,All,2198.4851048843775,-122.59033614719881
TESS_20_0,All,2198.8151048843774,-92.78481011373631
TESS_20_0,All,2199.1451048843774,-221.47689074401532
TESS_20_0,All,2199.4751048843773,-624.06092434659
TESS_20_0,All,2199.805104884377,-631.8080168528412
TESS_20_0,All,2200.135104884377,-282.38636444555596
TESS_20_0,Sector1,2174.395104884383,539.1688034557618
TESS_20_0,Sector1,2174.7251048843827,-301.565125999037
TESS_20_0,Sector1,2175.0551048843827,-186.42827018967708
TESS_20_0,Sector1,2175.3851048843826,-575.4600839625668
TESS_20_0,Sector1,2175.7151048843825,-592.5337552540711
TESS_20_0,Sector1,2176.0451048843825,-183.1995799025059
TESS_20_0,Sector1,2176.3751048843824,-71.04831922779
TESS_20_0,Sector1,2176.7051048843823,184.51898735511324
TESS_20_0,Sector1,2177.0351048843822,473.05252091167495
TESS_20_0,Sector1,2177.365104884382,-1577.639830423452
TESS_20_0,Sector1,2177.695104884382,-590.9852941457276
TESS_20_0,Sector1,2178.025104884382,214.05042004208042
TESS_20_0,Sector1,2178.355104884382,-87.49367076072072
TESS_20_0,Sector1,2178.685104884382,430.35714288294207
TESS_20_0,Sector1,2179.015104884382,653.7552741577354
TESS_20_0,Sector1,2179.3451048843817,331.99783560242986
TESS_20_0,Sector1,2179.6751048843817,128.5315125797437
TESS_20_0,Sector1,2180.0051048843816,-139.59704654152162
TESS_20_0,Sector1,2180.3351048843815,-376.88025196540724
TESS_20_0,Sector1,2180.6651048843814,451.42405055008265
TESS_20_0,Sector1,2180.9951048843814,50.46848735427719
TESS_20_0,Sector1,2181.3251048843813,18.00840351238706
TESS_20_0,Sector1,2181.655104884381,457.4451475926294
TESS_20_0,Sector1,2181.985104884381,144.76050414640784
TESS_20_0,Sector1,2182.315104884381,-164.76582266063377
TESS_20_0,Sector1,2182.645104884381,268.0420167049464
TESS_20_0,Sector1,2182.975104884381,-70.69117649615265
TESS_20_0,Sector1,2183.305104884381,27.310126726786734
TESS_20_0,Sector1,2183.635104884381,-231.95378158859393
TESS_20_0,Sector1,2183.9651048843807,-717.0295358992021
TESS_20_0,Sector1,2184.2951048843806,-419.08403350053624
TESS_20_0,Sector1,2184.6251048843806,365.9852939951116
TESS_20_0,Sector1,2184.9551048843805,421.34388183830265
TESS_20_0,Sector1,2185.2851048843804,379.35714299094417
TESS_20_0,Sector1,2185.6151048843803,796.5886362156281
TESS_20_0,Sector2,2187.3368624385726,1059.1323529301767
TESS_20_0,Sector2,2187.6668624385725,693.6491596872073
TESS_20_0,Sector2,2187.9968624385724,616.489406715755
TESS_20_0,Sector2,2188.3268624385723,59.424369731385795
TESS_20_0,Sector2,2188.6568624385723,-816.4662446814278
TESS_20_0,Sector2,2188.986862438572,-295.66176468900113
TESS_20_0,Sector2,2189.316862438572,-680.2658227752769
TESS_20_0,Sector2,2189.646862438572,-311.1181434393165
TESS_20_0,Sector2,2189.976862438572,-547.7247899249509
TESS_20_0,Sector2,2190.306862438572,-24.72362874101706
TESS_20_0,Sector2,2190.636862438572,64.15966387048849
TESS_20_0,Sector2,2190.9668624385718,349.21638655203134
TESS_20_0,Sector2,2191.2968624385717,149.75105485970445
TESS_20_0,Sector2,2191.6268624385716,-145.7436974388508
TESS_20_0,Sector2,2191.9568624385715,68.77848100442172
TESS_20_0,Sector2,2192.2868624385715,317.5189075632639
TESS_20_0,Sector2,2192.6168624385714,570.8676470251511
TESS_20_0,Sector2,2192.9468624385713,380.90084387602496
TESS_20_0,Sector2,2193.2768624385712,378.2415966405768
TESS_20_0,Sector2,2193.606862438571,443.63260865006595
TESS_20_0,Sector2,2193.936862438571,-937.1302520483184
TESS_20_0,Sector2,2194.266862438571,-420.21218488036317
TESS_20_0,Sector2,2194.596862438571,311.29324892405737
TESS_20_0,Sector2,2194.926862438571,-68.41596635361006
TESS_20_0,Sector2,2195.256862438571,-147.6504237576806
TESS_20_0,Sector2,2195.5868624385707,-85.04621846710151
TESS_20_0,Sector2,2195.9168624385707,152.84033619865633
TESS_20_0,Sector2,2196.2468624385706,376.7362868601087
TESS_20_0,Sector2,2196.5768624385705,340.34663866581633
TESS_20_0,Sector2,2196.9068624385704,156.65822786977319
TESS_20_0,Sector2,2197.2368624385704,89.28991590166746
TESS_20_0,Sector2,2197.5668624385703,108.76260504312422
TESS_20_0,Sector2,2197.89686243857,-221.37552737799876
TESS_20_0,Sector2,2198.22686243857,-406.80042019347513
TESS_20_0,Sector2,2198.55686243857,13.934599177365659
TESS_20_0,Sector2,2198.88686243857,-131.5378150658236
TESS_20_0,Sector2,2199.21686243857,-346.56932781302146
TESS_20_0,Sector2,2199.54686243857,-354.305907170583
TESS_20_0,Sector2,2199.87686243857,-854.2668269352021
TESS_20_1,All,2201.8993790987447,667.8185654593207
TESS_20_1,All,2202.2293790987446,706.9705881293464
TESS_20_1,All,2202.5593790987446,-617.0970463806583
TESS_20_1,All,2202.8893790987445,-586.0567225976612
TESS_20_1,All,2203.2193790987444,196.8037973920803
TESS_20_1,All,2203.5493790987443,479.4264706065174
TESS_20_1,All,2203.8793790987443,-149.08613440185832
TESS_20_1,All,2204.209379098744,-471.4831224801962
TESS_20_1,All,2204.539379098744,-967.1890756077869
TESS_20_1,All,2204.869379098744,-426.80882341661214
TESS_20_1,All,2205.199379098744,-113.30801699143139
TESS_20_1,All,2205.529379098744,16.26260508807423
TESS_20_1,All,2205.859379098744,-436.73206742532267
TESS_20_1,All,2206.1893790987438,355.0252099239479
TESS_20_1,All,2206.5193790987437,-321.760504131178
TESS_20_1,All,2206.8493790987436,47.5991561777874
TESS_20_1,All,2207.1793790987435,293.8235292915028
TESS_20_1,All,2207.5093790987435,41.36497902678412
TESS_20_1,All,2207.8393790987434,-219.84415580253662
TESS_20_1,All,2208.1693790987433,429.5168066028615
TESS_20_1,All,2208.4993790987432,-119.7932488565345
TESS_20_1,All,2208.829379098743,527.3697478678821
TESS_20_1,All,2209.159379098743,761.9535864276363
TESS_20_1,All,2209.489379098743,345.846638758749
TESS_20_1,All,2209.819379098743,277.26680674839434
TESS_20_1,All,2210.149379098743,-16.33755284041669
TESS_20_1,All,2210.479379098743,267.25000008192114
TESS_20_1,All,2210.8093790987427,-49.6919831553089
TESS_20_1,All,2211.1393790987427,-1208.5861345691637
TESS_20_1,All,2211.4693790987426,-499.7352939792048
TESS_20_1,All,2211.7993790987425,-218.3417721819329
TESS_20_1,All,2212.1293790987424,-402.8844538439621
TESS_20_1,All,2212.4593790987424,-181.17932470669413
TESS_20_1,All,2212.7893790987423,320.241596530716
TESS_20_1,All,2213.1193790987422,427.0021007599411
TESS_20_1,All,2213.449379098742,318.4662448551529
TESS_20_1,All,2213.779379098742,1320.171270677614
TESS_20_1,All,2215.4293790987417,-25.365217332436664
TESS_20_1,All,2215.7593790987416,826.6666665655652
TESS_20_1,All,2216.0893790987416,-212.61974790613286
TESS_20_1,All,2216.4193790987415,-454.18487382553394
TESS_20_1,All,2216.7493790987414,-83.2721519908015
TESS_20_1,All,2217.0793790987414,-175.82352941493434
TESS_20_1,All,2217.4093790987413,-569.5168775242286
TESS_20_1,All,2217.739379098741,-347.439075785736
TESS_20_1,All,2218.069379098741,-455.5735293787536
TESS_20_1,All,2218.399379098741,-87.8987340787347
TESS_20_1,All,2218.729379098741,412.2983192001869
TESS_20_1,All,2219.059379098741,427.46413514049493
TESS_20_1,All,2219.389379098741,582.9411764865264
TESS_20_1,All,2219.719379098741,1140.1050418806615
TESS_20_1,All,2220.0493790987407,1182.8966245552335
TESS_20_1,All,2220.3793790987406,1583.1995797802444
TESS_20_1,All,2220.7093790987406,1172.7046412890895
TESS_20_1,All,2221.0393790987405,-789.5315125092488
TESS_20_1,All,2221.3693790987404,-2450.4653679599373
TESS_20_1,All,2221.6993790987403,-1413.1139240918626
TESS_20_1,All,2222.0293790987403,-1751.285714224157
TESS_20_1,All,2222.35937909874,-789.4279661013753
TESS_20_1,All,2222.68937909874,206.98319316962576
TESS_20_1,All,2223.01937909874,73.40336142994165
TESS_20_1,All,2223.34937909874,590.2953586329742
TESS_20_1,All,2223.67937909874,-143.39075634043132
TESS_20_1,All,2224.00937909874,78.52953600035862
TESS_20_1,All,2224.3393790987398,53.21638646057392
TESS_20_1,All,2224.6693790987397,379.19117641785505
TESS_20_1,All,2224.9993790987396,-69.5911016337834
TESS_20_1,All,2225.3293790987395,658.9705881279846
TESS_20_1,All,2225.6593790987395,401.3987342436063
TESS_20_1,All,2225.9893790987394,249.62394962018794
TESS_20_1,All,2226.3193790987393,206.91806715802375
TESS_20_1,All,2226.6493790987392,-611.1392404420835
TESS_20_1,All,2226.979379098739,-304.802521042741
TESS_20_1,All,2227.309379098739,104.5295358027807
TESS_20_1,All,2227.639379098739,-562.3958331785915
TESS_20_1,Sector1,2201.8993790987447,654.3185654448519
TESS_20_1,Sector1,2202.2293790987446,693.4705881350909
TESS_20_1,Sector1,2202.5593790987446,-630.5970463696082
TESS_20_1,Sector1,2202.8893790987445,-599.5567226051079
TESS_20_1,Sector1,2203.2193790987444,183.3037974017786
TESS_20_1,Sector1,2203.5493790987443,465.92647061237926
TESS_20_1,Sector1,2203.8793790987443,-162.58613442594748
TESS_20_1,Sector1,2204.209379098744,-484.98312247218365
TESS_20_1,Sector1,2204.539379098744,-980.6890756083426
TESS_20_1,Sector1,2204.869379098744,-440.3088234252484
TESS_20_1,Sector1,2205.199379098744,-126.80801696685548
TESS_20_1,Sector1,2205.529379098744,2.762605082083243
TESS_20_1,Sector1,2205.859379098744,-450.2320674423144
TESS_20_1,Sector1,2206.1893790987438,341.52520994103253
TESS_20_1,Sector1,2206.5193790987437,-335.26050415577976
TESS_20_1,Sector1,2206.8493790987436,34.099156177107574
TESS_20_1,Sector1,2207.1793790987435,280.3235293195129
TESS_20_1,Sector1,2207.5093790987435,27.86497901242132
TESS_20_1,Sector1,2207.8393790987434,-233.34415580498384
TESS_20_1,Sector1,2208.1693790987433,416.01680660563983
TESS_20_1,Sector1,2208.4993790987432,-133.29324887672888
TESS_20_1,Sector1,2208.829379098743,513.869747872574
TESS_20_1,Sector1,2209.159379098743,748.4535864289567
TESS_20_1,Sector1,2209.489379098743,332.3466387546011
TESS_20_1,Sector1,2209.819379098743,263.76680676738863
TESS_20_1,Sector1,2210.149379098743,-29.837552837724896
TESS_20_1,Sector1,2210.479379098743,253.75000006856177
TESS_20_1,Sector1,2210.8093790987427,-63.19198314941052
TESS_20_1,Sector1,2211.1393790987427,-1222.086134576771
TESS_20_1,Sector1,2211.4693790987426,-513.2352939898407
TESS_20_1,Sector1,2211.7993790987425,-231.8417721642928
TESS_20_1,Sector1,2212.1293790987424,-416.3844538428899
TESS_20_1,Sector1,2212.4593790987424,-194.67932471679327
TESS_20_1,Sector1,2212.7893790987423,306.7415965446936
TESS_20_1,Sector1,2213.1193790987422,413.5021007401016
TESS_20_1,Sector1,2213.449379098742,304.96624485898434
TESS_20_1,Sector1,2213.779379098742,1306.6712706903747
TESS_20_1,Sector2,2215.6006903659263,555.1260503882801
TESS_20_1,Sector2,2215.9306903659262,215.00420167609
TESS_20_1,Sector2,2216.260690365926,-289.40084384252486
TESS_20_1,Sector2,2216.590690365926,-358.9495798269631
TESS_20_1,Sector2,2216.920690365926,-103.2352941466785
TESS_20_1,Sector2,2217.250690365926,-409.22151899902065
TESS_20_1,Sector2,2217.580690365926,-461.2016806222945
